date,month,commodity,market,mandi_avg,observed_price,transport_issue,weather_impact,is_anomaly,commodity_id,market_id
2023-05-21,5,Potato,Azadpur,25.78,65.81,0,0,1,2,0
2025-04-18,4,Milk,Azadpur,63.25,187.48,1,0,1,0,0
2025-04-26,4,Sugar,Daryaganj,44.07,45.48,0,0,0,3,1
2022-05-17,5,Milk,INA Market,67.0,74.63,0,1,0,0,3
2023-08-25,8,Milk,Azadpur,67.23,67.6,0,0,0,0,0
2022-06-22,6,Potato,Okhla,25.09,28.84,0,0,0,2,5
2022-02-14,2,Onion,Okhla,35.31,48.3,1,0,0,1,5
2021-07-28,7,Sugar,INA Market,47.32,51.59,0,0,0,3,3
2024-05-24,5,Sugar,Keshopur,41.0,99.02,0,0,1,3,4
2023-12-07,12,Onion,Okhla,34.66,35.57,0,0,0,1,5
2021-05-05,5,Potato,Okhla,22.78,24.67,0,0,0,2,5
2023-05-15,5,Onion,Rohini,37.4,42.76,0,0,0,1,6
2025-01-11,1,Potato,Okhla,22.76,24.09,0,0,0,2,5
2022-03-26,3,Tomato,Keshopur,38.38,42.52,0,0,0,4,4
2021-01-08,1,Onion,Azadpur,33.52,55.43,0,0,1,1,0
2021-02-13,2,Onion,INA Market,34.65,36.61,0,0,0,1,3
2022-02-20,2,Onion,Ghazipur,33.33,37.87,0,0,0,1,2
2023-07-10,7,Tomato,Keshopur,102.59,107.99,0,0,0,4,4
2025-12-13,12,Onion,Azadpur,35.37,35.61,0,0,0,1,0
2022-12-29,12,Tomato,Ghazipur,38.89,41.83,0,0,0,4,2
2024-12-10,12,Potato,INA Market,23.08,23.17,0,0,0,2,3
2021-01-04,1,Tomato,Keshopur,43.51,48.35,0,0,0,4,4
2021-04-19,4,Sugar,Daryaganj,41.55,41.75,0,0,0,3,1
2025-06-19,6,Potato,Keshopur,25.55,30.58,0,1,0,2,4
2025-02-05,2,Tomato,Azadpur,40.44,102.69,0,0,1,4,0
2024-07-21,7,Sugar,Ghazipur,44.07,46.06,0,0,0,3,2
2024-05-19,5,Milk,INA Market,69.52,69.53,0,0,0,0,3
2021-06-18,6,Tomato,Rohini,38.0,40.77,0,0,0,4,6
2025-12-23,12,Tomato,Azadpur,41.54,43.56,0,0,0,4,0
2023-07-30,7,Onion,Okhla,33.62,52.46,0,0,1,1,5
2022-12-17,12,Milk,Daryaganj,67.7,126.2,0,0,1,0,1
2021-08-24,8,Milk,Keshopur,62.41,71.7,0,0,0,0,4
2021-09-20,9,Tomato,Azadpur,104.37,107.37,0,0,0,4,0
2022-06-03,6,Potato,Azadpur,25.14,28.05,0,0,0,2,0
2023-12-29,12,Potato,Okhla,25.18,30.56,0,1,0,2,5
2021-02-18,2,Tomato,INA Market,41.39,44.36,0,0,0,4,3
2025-07-29,7,Potato,Keshopur,23.85,37.3,1,0,1,2,4
2023-05-29,5,Milk,Daryaganj,67.63,72.67,0,0,0,0,1
2023-11-04,11,Potato,INA Market,23.55,26.43,0,0,0,2,3
2021-03-13,3,Potato,Okhla,24.52,25.64,0,0,0,2,5
2024-12-25,12,Potato,Azadpur,27.01,32.94,0,1,0,2,0
2022-05-28,5,Onion,Azadpur,35.41,39.22,0,0,0,1,0
2024-01-19,1,Onion,Ghazipur,33.07,37.48,0,0,0,1,2
2025-03-11,3,Tomato,Okhla,38.36,41.38,0,0,0,4,5
2021-04-28,4,Potato,Okhla,27.48,45.95,0,0,1,2,5
2024-10-28,10,Potato,INA Market,25.68,29.33,0,0,0,2,3
2022-03-09,3,Tomato,INA Market,38.42,43.06,0,0,0,4,3
2025-04-21,4,Tomato,Rohini,41.38,108.04,0,0,1,4,6
2022-03-21,3,Potato,Keshopur,24.64,26.44,0,0,0,2,4
2024-11-08,11,Tomato,Azadpur,42.55,99.06,0,0,1,4,0
2024-12-12,12,Tomato,INA Market,41.0,41.61,0,0,0,4,3
2024-06-16,6,Potato,Keshopur,26.49,26.71,0,0,0,2,4
2024-06-14,6,Potato,Azadpur,24.09,25.71,0,0,0,2,0
2023-03-12,3,Onion,INA Market,35.41,49.17,1,0,0,1,3
2024-03-14,3,Milk,Keshopur,70.2,75.77,0,0,0,0,4
2025-08-28,8,Tomato,Okhla,91.51,95.77,0,0,0,4,5
2023-12-30,12,Potato,Keshopur,27.46,28.29,0,0,0,2,4
2022-04-12,4,Onion,Keshopur,37.64,42.51,0,0,0,1,4
2023-03-19,3,Onion,Azadpur,32.91,35.89,0,0,0,1,0
2025-06-11,6,Sugar,Keshopur,47.41,140.43,1,0,1,3,4
2022-03-08,3,Tomato,INA Market,39.65,96.34,0,0,1,4,3
2022-07-28,7,Potato,INA Market,27.25,30.03,0,0,0,2,3
2023-04-12,4,Onion,Rohini,37.35,39.53,0,0,0,1,6
2023-09-06,9,Sugar,Daryaganj,43.32,46.03,0,0,0,3,1
2021-12-27,12,Milk,Azadpur,64.01,96.2,0,0,1,0,0
2025-03-14,3,Milk,Azadpur,64.26,68.06,0,0,0,0,0
2021-02-01,2,Potato,INA Market,27.12,70.91,0,0,1,2,3
2021-05-16,5,Tomato,INA Market,39.83,40.02,0,0,0,4,3
2022-10-24,10,Onion,Keshopur,65.07,68.53,0,0,0,1,4
2025-06-19,6,Onion,Ghazipur,37.49,41.27,0,1,0,1,2
2023-07-04,7,Tomato,Azadpur,107.99,120.99,0,0,0,4,0
2025-05-15,5,Milk,Ghazipur,66.6,146.93,0,0,1,0,2
2025-07-28,7,Onion,Ghazipur,35.82,38.68,0,0,0,1,2
2023-03-23,3,Onion,INA Market,38.04,40.34,0,0,0,1,3
2021-07-26,7,Tomato,Rohini,102.85,227.04,0,0,1,4,6
2024-12-12,12,Tomato,Ghazipur,41.03,41.64,0,0,0,4,2
2022-09-22,9,Tomato,Azadpur,93.76,105.8,0,0,0,4,0
2024-04-08,4,Potato,Rohini,25.95,28.77,0,0,0,2,6
2024-11-12,11,Milk,Azadpur,69.51,76.64,0,0,0,0,0
2022-05-23,5,Tomato,Azadpur,41.74,45.64,0,0,0,4,0
2024-01-08,1,Onion,Okhla,33.47,34.91,0,0,0,1,5
2023-09-10,9,Tomato,INA Market,91.98,92.89,0,0,0,4,3
2022-07-04,7,Tomato,Daryaganj,101.15,108.44,0,0,0,4,1
2024-01-25,1,Sugar,Azadpur,41.84,46.34,0,0,0,3,0
2021-11-11,11,Tomato,Rohini,40.5,46.57,0,0,0,4,6
2024-01-22,1,Potato,Ghazipur,24.19,25.83,0,0,0,2,2
2025-11-20,11,Milk,Okhla,72.03,76.31,0,0,0,0,5
2021-02-16,2,Sugar,Keshopur,42.3,47.02,0,0,0,3,4
2023-11-22,11,Tomato,Daryaganj,38.48,40.28,0,0,0,4,1
2025-11-29,11,Milk,Okhla,68.73,70.44,0,0,0,0,5
2022-05-02,5,Sugar,Keshopur,40.0,52.41,0,1,0,3,4
2024-07-02,7,Onion,Keshopur,33.79,84.09,0,0,1,1,4
2024-08-31,8,Onion,INA Market,35.96,36.2,0,0,0,1,3
2022-10-02,10,Sugar,Rohini,44.17,45.62,0,0,0,3,6
2025-10-22,10,Tomato,Azadpur,42.79,71.86,0,0,1,4,0
2023-08-27,8,Tomato,Okhla,104.7,111.11,0,0,0,4,5
2024-02-14,2,Tomato,Okhla,40.84,41.95,0,0,0,4,5
2021-06-16,6,Sugar,INA Market,44.48,46.54,0,0,0,3,3
2022-11-18,11,Potato,Keshopur,26.31,47.28,0,0,1,2,4
2022-01-30,1,Sugar,Okhla,41.44,47.53,0,0,0,3,5
2024-03-12,3,Milk,Azadpur,62.0,64.7,0,0,0,0,0
2024-08-03,8,Sugar,Rohini,42.07,119.26,0,0,1,3,6
2022-06-19,6,Tomato,Okhla,37.21,39.74,0,0,0,4,5
2024-10-26,10,Onion,Azadpur,67.29,119.3,0,0,1,1,0
2024-10-31,10,Onion,Okhla,68.93,77.93,1,0,0,1,5
2025-01-20,1,Tomato,Keshopur,42.19,48.45,0,0,0,4,4
2021-04-02,4,Tomato,Rohini,40.59,84.2,0,0,1,4,6
2024-03-23,3,Onion,Ghazipur,31.85,32.82,0,0,0,1,2
2023-03-22,3,Potato,Keshopur,23.41,26.02,0,0,0,2,4
2021-07-15,7,Onion,Ghazipur,35.82,36.59,0,0,0,1,2
2024-11-28,11,Sugar,Okhla,47.17,60.46,0,1,0,3,5
2022-09-08,9,Sugar,Okhla,44.31,58.47,1,0,0,3,5
2025-11-09,11,Tomato,Rohini,39.19,47.61,0,1,0,4,6
2025-05-03,5,Sugar,Keshopur,47.13,53.42,0,0,0,3,4
2021-01-22,1,Tomato,INA Market,36.1,39.56,0,0,0,4,3
2021-11-07,11,Potato,Ghazipur,25.05,66.59,0,0,1,2,2
2021-06-28,6,Milk,Daryaganj,64.75,73.95,1,1,0,0,1
2021-01-19,1,Tomato,Rohini,39.07,42.44,0,0,0,4,6
2023-03-13,3,Sugar,Rohini,46.34,48.41,0,0,0,3,6
2022-08-29,8,Sugar,Ghazipur,47.65,52.03,0,0,0,3,2
2023-02-27,2,Milk,Ghazipur,64.96,65.6,0,0,0,0,2
2021-06-12,6,Tomato,Ghazipur,38.74,49.39,0,1,0,4,2
2023-12-01,12,Milk,Keshopur,64.19,72.79,1,0,0,0,4
2021-07-15,7,Milk,Okhla,61.03,68.35,0,0,0,0,5
2025-10-02,10,Sugar,Okhla,48.34,48.55,0,0,0,3,5
2022-08-30,8,Tomato,Okhla,106.14,279.58,1,0,1,4,5
2022-09-09,9,Milk,Azadpur,72.46,73.73,0,0,0,0,0
2024-10-19,10,Sugar,Rohini,41.05,45.66,0,0,0,3,6
2022-12-12,12,Milk,Azadpur,66.84,121.89,0,1,1,0,0
2022-01-09,1,Tomato,Azadpur,40.16,99.91,0,0,1,4,0
2021-01-08,1,Sugar,Azadpur,46.92,49.04,0,0,0,3,0
2023-07-27,7,Onion,Okhla,33.48,37.64,0,0,0,1,5
2023-11-16,11,Potato,Keshopur,22.9,26.03,0,0,0,2,4
2023-10-28,10,Onion,Ghazipur,76.96,85.73,0,0,0,1,2
2023-11-11,11,Tomato,Rohini,37.89,40.44,0,0,0,4,6
2025-12-03,12,Tomato,Ghazipur,41.58,115.54,0,0,1,4,2
2025-10-03,10,Potato,Ghazipur,25.81,29.13,0,0,0,2,2
2025-07-26,7,Milk,Azadpur,60.25,69.42,1,0,0,0,0
2023-04-07,4,Tomato,Ghazipur,36.65,38.11,0,0,0,4,2
2021-11-17,11,Onion,Keshopur,70.1,72.75,0,0,0,1,4
2022-10-31,10,Milk,INA Market,59.61,66.3,0,0,0,0,3
2023-04-16,4,Potato,INA Market,24.01,26.63,0,0,0,2,3
2024-02-17,2,Sugar,Rohini,45.6,53.08,0,1,0,3,6
2021-03-21,3,Onion,Daryaganj,32.55,36.94,0,0,0,1,1
2022-04-01,4,Onion,INA Market,36.67,41.48,0,0,0,1,3
2023-09-15,9,Milk,Rohini,67.63,75.55,0,0,0,0,6
2025-10-12,10,Tomato,Okhla,42.01,44.69,0,0,0,4,5
2023-05-13,5,Sugar,Ghazipur,44.4,45.71,0,0,0,3,2
2023-10-20,10,Milk,Ghazipur,67.35,174.02,0,0,1,0,2
2024-11-11,11,Onion,Ghazipur,74.52,75.94,0,0,0,1,2
2022-10-12,10,Milk,Azadpur,72.58,144.19,0,0,1,0,0
2025-10-10,10,Tomato,Rohini,41.49,44.97,0,0,0,4,6
2023-04-04,4,Potato,Okhla,27.18,27.8,0,0,0,2,5
2022-02-12,2,Milk,Ghazipur,61.55,61.86,0,0,0,0,2
2025-07-17,7,Onion,Daryaganj,32.28,36.6,0,0,0,1,1
2023-12-11,12,Tomato,INA Market,41.15,42.57,0,0,0,4,3
2025-09-19,9,Potato,Rohini,26.67,29.21,0,0,0,2,6
2024-05-13,5,Tomato,Ghazipur,42.93,48.05,0,0,0,4,2
2025-09-12,9,Tomato,Okhla,93.09,104.75,0,0,0,4,5
2022-09-13,9,Milk,INA Market,63.93,108.48,0,1,1,0,3
2022-06-16,6,Tomato,Daryaganj,37.98,42.24,0,0,0,4,1
2025-12-15,12,Onion,INA Market,37.13,41.01,0,0,0,1,3
2021-03-15,3,Tomato,Azadpur,40.58,44.12,0,0,0,4,0
2025-01-24,1,Onion,Rohini,33.56,33.61,0,0,0,1,6
2024-02-20,2,Onion,INA Market,33.36,35.48,0,0,0,1,3
2024-07-14,7,Onion,Ghazipur,32.02,42.66,1,0,0,1,2
2024-05-29,5,Sugar,Daryaganj,42.96,43.85,0,0,0,3,1
2023-09-02,9,Tomato,Azadpur,96.91,103.85,0,0,0,4,0
2024-01-29,1,Potato,Ghazipur,27.47,28.75,0,0,0,2,2
2024-10-05,10,Tomato,INA Market,40.35,43.56,0,0,0,4,3
2022-06-08,6,Potato,Ghazipur,24.57,27.07,1,0,0,2,2
2024-12-09,12,Potato,Azadpur,23.77,23.9,0,0,0,2,0
2022-03-14,3,Onion,Azadpur,36.83,38.21,0,0,0,1,0
2024-04-27,4,Tomato,Azadpur,38.1,39.55,1,0,0,4,0
2021-04-25,4,Milk,Azadpur,64.13,88.8,0,1,0,0,0
2025-10-21,10,Onion,Rohini,74.36,82.04,0,0,0,1,6
2022-03-10,3,Tomato,INA Market,38.59,41.69,0,0,0,4,3
2024-01-19,1,Sugar,Rohini,40.68,45.09,1,0,0,3,6
2023-08-08,8,Potato,Keshopur,22.93,24.0,0,0,0,2,4
2021-02-03,2,Potato,Okhla,22.63,24.07,0,0,0,2,5
2025-05-13,5,Onion,Rohini,35.52,38.81,0,0,0,1,6
2023-08-19,8,Milk,Ghazipur,70.85,124.35,0,0,1,0,2
2024-05-05,5,Milk,Daryaganj,71.92,79.34,0,0,0,0,1
2021-01-04,1,Onion,INA Market,31.66,34.18,0,0,0,1,3
2021-05-27,5,Potato,Keshopur,23.72,26.68,0,0,0,2,4
2022-06-25,6,Sugar,Keshopur,44.7,101.11,0,0,1,3,4
2024-10-03,10,Onion,Ghazipur,63.03,72.43,0,0,0,1,2
2022-02-13,2,Potato,Ghazipur,23.73,55.52,0,0,1,2,2
2025-10-27,10,Milk,Okhla,61.73,184.31,0,0,1,0,5
2022-10-01,10,Potato,Okhla,24.83,27.11,0,0,0,2,5
2024-05-06,5,Tomato,Rohini,37.25,40.28,0,0,0,4,6
2021-01-21,1,Potato,Keshopur,26.79,35.78,0,1,0,2,4
2024-05-26,5,Onion,Okhla,35.44,36.67,1,0,0,1,5
2022-07-23,7,Tomato,Rohini,100.51,119.53,1,0,0,4,6
2022-04-23,4,Sugar,Keshopur,39.84,91.03,0,0,1,3,4
2022-05-20,5,Milk,Keshopur,67.66,154.85,0,0,1,0,4
2021-03-16,3,Milk,Azadpur,70.18,78.63,0,0,0,0,0
2024-03-23,3,Onion,Ghazipur,36.95,68.04,0,0,1,1,2
2025-12-06,12,Tomato,Rohini,41.58,97.3,0,0,1,4,6
2025-05-24,5,Tomato,Daryaganj,42.94,46.87,0,0,0,4,1
2023-02-18,2,Sugar,Ghazipur,40.31,43.21,0,0,0,3,2
2021-08-04,8,Sugar,Azadpur,44.02,46.39,0,1,0,3,0
2021-09-30,9,Sugar,Azadpur,42.69,108.99,1,1,1,3,0
2024-01-02,1,Onion,INA Market,34.23,95.82,0,0,1,1,3
2023-11-09,11,Potato,Okhla,26.23,27.11,1,1,0,2,5
2025-04-14,4,Sugar,Okhla,43.7,46.22,0,0,0,3,5
2025-05-13,5,Potato,Daryaganj,27.24,62.28,0,0,1,2,1
2025-10-20,10,Sugar,Daryaganj,42.77,45.98,0,0,0,3,1
2021-04-12,4,Milk,Keshopur,65.55,74.62,0,0,0,0,4
2021-11-17,11,Milk,Keshopur,71.05,73.44,0,1,0,0,4
2022-08-12,8,Potato,Keshopur,25.81,39.64,0,0,1,2,4
2025-05-04,5,Potato,Ghazipur,23.5,31.82,0,1,0,2,2
2024-11-30,11,Tomato,Rohini,37.4,41.14,0,0,0,4,6
2021-02-09,2,Sugar,Keshopur,39.79,41.3,0,0,0,3,4
2023-08-25,8,Onion,Rohini,36.75,42.8,1,0,0,1,6
2023-09-22,9,Milk,Ghazipur,63.05,69.71,0,0,0,0,2
2023-04-27,4,Potato,Azadpur,25.64,42.69,0,0,1,2,0
2022-10-24,10,Onion,Rohini,75.89,101.53,0,1,0,1,6
2022-10-03,10,Onion,Okhla,76.11,85.81,0,0,0,1,5
2024-02-27,2,Onion,Ghazipur,34.38,34.8,0,0,0,1,2
2021-01-03,1,Milk,Azadpur,61.47,73.01,0,1,0,0,0
2021-01-14,1,Sugar,Okhla,46.7,87.72,0,1,1,3,5
2024-10-05,10,Sugar,Azadpur,43.08,44.9,0,0,0,3,0
2024-04-01,4,Potato,Rohini,24.66,25.3,0,0,0,2,6
2024-07-27,7,Tomato,INA Market,94.85,98.4,0,0,0,4,3
2025-01-03,1,Milk,INA Market,69.15,76.31,1,0,0,0,3
2022-12-05,12,Milk,Daryaganj,59.98,60.12,0,0,0,0,1
2024-11-12,11,Sugar,Rohini,41.15,44.46,0,0,0,3,6
2025-01-05,1,Onion,Azadpur,34.02,39.82,0,1,0,1,0
2025-04-27,4,Milk,Rohini,60.72,63.14,1,0,0,0,6
2025-04-27,4,Milk,INA Market,65.36,66.14,0,0,0,0,3
2023-07-01,7,Potato,Ghazipur,24.28,24.35,0,1,0,2,2
2022-06-23,6,Milk,Okhla,71.87,80.85,0,0,0,0,5
2024-10-20,10,Milk,Daryaganj,65.78,70.99,0,0,0,0,1
2025-01-13,1,Onion,Daryaganj,37.67,37.8,0,1,0,1,1
2025-10-17,10,Potato,Azadpur,26.15,52.22,0,1,1,2,0
2024-01-07,1,Onion,Okhla,32.6,33.3,0,0,0,1,5
2022-04-05,4,Onion,INA Market,33.64,36.66,0,0,0,1,3
2025-07-01,7,Potato,Keshopur,24.19,26.54,0,0,0,2,4
2023-07-16,7,Onion,Rohini,34.01,34.56,0,0,0,1,6
2023-03-27,3,Milk,Okhla,65.73,75.23,0,0,0,0,5
2024-12-08,12,Milk,Azadpur,71.93,146.28,0,0,1,0,0
2024-05-01,5,Potato,Keshopur,24.31,50.79,0,0,1,2,4
2022-05-27,5,Potato,Keshopur,26.58,29.72,0,0,0,2,4
2024-02-20,2,Potato,Keshopur,27.26,27.99,0,0,0,2,4
2025-07-01,7,Tomato,Rohini,90.65,92.36,0,0,0,4,6
2024-03-06,3,Onion,Ghazipur,38.32,40.92,0,0,0,1,2
2024-03-16,3,Onion,Daryaganj,37.03,104.13,0,0,1,1,1
2024-09-09,9,Milk,Keshopur,70.77,211.05,0,0,1,0,4
2025-03-04,3,Sugar,Rohini,45.25,46.24,0,0,0,3,6
2023-03-02,3,Milk,Keshopur,71.81,79.18,0,0,0,0,4
2024-04-23,4,Tomato,Daryaganj,43.27,44.1,0,0,0,4,1
2022-02-08,2,Tomato,Daryaganj,40.31,45.26,0,0,0,4,1
2022-02-09,2,Onion,Okhla,35.3,36.1,1,0,0,1,5
2022-10-18,10,Potato,Rohini,22.72,25.41,0,0,0,2,6
2023-01-18,1,Onion,Okhla,36.34,39.46,0,0,0,1,5
2023-11-22,11,Sugar,Azadpur,41.69,97.87,0,0,1,3,0
2025-07-26,7,Tomato,Azadpur,101.0,102.36,0,0,0,4,0
2024-07-19,7,Sugar,Ghazipur,48.37,52.73,0,0,0,3,2
2024-08-22,8,Onion,INA Market,36.77,39.29,0,0,0,1,3
2022-10-20,10,Tomato,INA Market,36.71,37.52,0,0,0,4,3
2023-09-16,9,Onion,Rohini,38.0,42.18,0,0,0,1,6
2025-03-14,3,Onion,Daryaganj,37.13,40.85,0,0,0,1,1
2024-07-05,7,Milk,Ghazipur,59.94,148.06,0,1,1,0,2
2025-10-29,10,Onion,Rohini,74.1,79.71,0,0,0,1,6
2025-09-28,9,Milk,INA Market,62.07,66.47,0,0,0,0,3
2023-06-19,6,Milk,Okhla,62.16,69.27,0,0,0,0,5
2021-06-08,6,Sugar,Ghazipur,43.4,46.39,0,0,0,3,2
2021-12-14,12,Sugar,Azadpur,46.57,53.06,0,0,0,3,0
2022-06-16,6,Tomato,Daryaganj,37.37,39.15,0,0,0,4,1
2024-11-20,11,Tomato,Azadpur,40.77,43.85,0,0,0,4,0
2025-06-20,6,Tomato,Rohini,39.4,40.58,0,0,0,4,6
2022-11-22,11,Sugar,Daryaganj,46.26,74.58,0,0,1,3,1
2025-04-20,4,Tomato,Daryaganj,41.34,44.08,0,0,0,4,1
2021-08-19,8,Onion,Okhla,37.19,42.21,0,0,0,1,5
2024-08-31,8,Tomato,INA Market,105.82,235.55,0,0,1,4,3
2023-12-16,12,Milk,Daryaganj,65.95,71.89,0,0,0,0,1
2022-12-22,12,Milk,Okhla,61.77,69.0,0,0,0,0,5
2025-12-22,12,Onion,Ghazipur,34.9,40.1,0,0,0,1,2
2023-03-04,3,Onion,Keshopur,35.4,40.14,0,0,0,1,4
2024-02-10,2,Onion,Ghazipur,36.4,40.68,0,0,0,1,2
2022-06-13,6,Tomato,Azadpur,37.41,70.9,1,0,1,4,0
2024-02-28,2,Tomato,Keshopur,40.96,99.39,0,0,1,4,4
2022-05-17,5,Tomato,Daryaganj,38.81,43.91,0,1,0,4,1
2024-04-20,4,Tomato,Okhla,37.96,38.2,0,0,0,4,5
2025-12-10,12,Tomato,INA Market,37.44,37.83,0,0,0,4,3
2021-11-04,11,Milk,Ghazipur,63.6,65.53,0,0,0,0,2
2021-01-05,1,Sugar,Rohini,40.54,42.72,0,0,0,3,6
2021-07-29,7,Sugar,INA Market,42.11,45.42,0,1,0,3,3
2022-06-04,6,Milk,INA Market,61.25,63.17,0,0,0,0,3
2024-04-30,4,Potato,Okhla,24.41,25.29,0,0,0,2,5
2022-05-09,5,Milk,Daryaganj,66.97,73.28,0,0,0,0,1
2025-08-06,8,Potato,Azadpur,24.36,24.6,0,1,0,2,0
2023-02-16,2,Sugar,Daryaganj,47.58,49.12,0,0,0,3,1
2025-12-12,12,Onion,Ghazipur,33.5,36.3,0,0,0,1,2
2022-08-02,8,Sugar,Ghazipur,40.82,50.78,1,0,0,3,2
2025-08-31,8,Tomato,Rohini,100.64,180.87,0,0,1,4,6
2024-05-23,5,Tomato,Ghazipur,42.09,45.32,0,0,0,4,2
2025-01-15,1,Potato,Azadpur,26.42,70.59,0,1,1,2,0
2022-09-07,9,Potato,Rohini,26.14,28.23,0,0,0,2,6
2024-10-11,10,Onion,INA Market,66.71,76.46,0,0,0,1,3
2023-12-19,12,Potato,Daryaganj,26.93,29.93,0,0,0,2,1
2022-05-10,5,Tomato,Rohini,37.61,38.27,0,0,0,4,6
2023-12-31,12,Sugar,Ghazipur,44.04,49.23,0,1,0,3,2
2024-04-22,4,Potato,Rohini,27.43,27.82,0,0,0,2,6
2023-08-03,8,Onion,Okhla,34.68,37.24,0,0,0,1,5
2022-10-23,10,Onion,Rohini,67.29,72.46,0,0,0,1,6
2024-05-15,5,Tomato,Azadpur,43.69,49.32,0,0,0,4,0
2024-06-22,6,Sugar,Okhla,41.77,47.15,0,0,0,3,5
2025-03-17,3,Onion,Daryaganj,36.42,40.02,0,0,0,1,1
2023-06-15,6,Potato,Azadpur,25.21,27.75,0,0,0,2,0
2023-03-29,3,Potato,Daryaganj,27.06,28.04,0,0,0,2,1
2025-04-14,4,Onion,Daryaganj,38.02,52.07,1,0,0,1,1
2021-10-01,10,Milk,Rohini,61.24,62.69,1,0,0,0,6
2025-09-16,9,Onion,Ghazipur,35.0,39.14,0,0,0,1,2
2023-03-18,3,Onion,Okhla,32.97,34.62,0,0,0,1,5
2023-12-26,12,Sugar,Okhla,40.26,44.87,0,0,0,3,5
2023-01-09,1,Sugar,Azadpur,48.06,51.88,0,0,0,3,0
2024-06-04,6,Sugar,Azadpur,39.92,42.69,0,0,0,3,0
2023-06-21,6,Tomato,Daryaganj,40.12,42.7,0,0,0,4,1
2024-08-21,8,Tomato,Azadpur,109.23,111.72,0,0,0,4,0
2023-10-16,10,Potato,Keshopur,25.97,27.41,1,0,0,2,4
2025-08-14,8,Tomato,Okhla,100.77,115.13,0,0,0,4,5
2025-11-16,11,Onion,Okhla,64.88,73.17,0,0,0,1,5
2025-03-13,3,Tomato,Rohini,36.3,41.01,0,0,0,4,6
2024-02-25,2,Tomato,Rohini,42.59,49.82,1,0,0,4,6
2024-03-11,3,Onion,Azadpur,35.8,79.04,0,0,1,1,0
2024-03-23,3,Milk,Okhla,71.72,173.78,0,0,1,0,5
2023-03-03,3,Potato,Keshopur,27.32,30.55,0,0,0,2,4
2023-05-01,5,Sugar,INA Market,41.69,43.9,1,0,0,3,3
2021-03-03,3,Sugar,Keshopur,40.2,76.62,0,0,1,3,4
2024-04-14,4,Potato,Ghazipur,22.61,23.5,0,0,0,2,2
2025-05-17,5,Onion,INA Market,37.67,110.53,1,0,1,1,3
2025-06-01,6,Tomato,Azadpur,36.05,40.79,0,0,0,4,0
2021-07-03,7,Onion,INA Market,32.06,36.07,0,0,0,1,3
2021-04-15,4,Potato,Daryaganj,26.46,26.56,0,0,0,2,1
2021-01-16,1,Potato,Azadpur,22.65,22.65,0,0,0,2,0
2022-09-06,9,Potato,Okhla,25.27,26.82,0,0,0,2,5
2025-01-23,1,Potato,Okhla,25.33,57.43,0,0,1,2,5
2021-07-31,7,Sugar,Keshopur,41.41,45.2,0,0,0,3,4
2024-06-22,6,Sugar,Rohini,42.07,42.42,0,0,0,3,6
2021-01-01,1,Potato,Azadpur,24.15,26.64,0,0,0,2,0
2023-04-22,4,Potato,Okhla,23.8,25.67,0,0,0,2,5
2025-06-28,6,Milk,INA Market,61.29,63.97,0,0,0,0,3
2022-12-01,12,Tomato,Azadpur,36.74,40.03,0,0,0,4,0
2022-07-31,7,Sugar,Okhla,40.91,46.19,0,0,0,3,5
2025-10-06,10,Onion,Keshopur,63.54,72.62,0,0,0,1,4
2022-08-25,8,Potato,Azadpur,22.91,47.4,0,0,1,2,0
2025-09-06,9,Milk,Daryaganj,68.18,94.45,0,1,0,0,1
2022-02-23,2,Tomato,Rohini,37.56,42.3,0,0,0,4,6
2025-11-22,11,Milk,Rohini,72.16,74.75,0,0,0,0,6
2025-06-06,6,Tomato,Daryaganj,43.56,105.03,0,0,1,4,1
2021-04-29,4,Sugar,Okhla,48.13,136.36,0,1,1,3,5
2021-09-22,9,Milk,Azadpur,70.55,200.82,0,0,1,0,0
2022-07-05,7,Tomato,Daryaganj,103.87,114.45,0,0,0,4,1
2022-03-20,3,Onion,Ghazipur,37.14,38.83,0,0,0,1,2
2025-03-30,3,Potato,Okhla,27.2,35.18,1,0,0,2,5
2023-12-26,12,Onion,Keshopur,35.34,35.6,0,0,0,1,4
2023-08-21,8,Potato,Okhla,27.24,30.26,0,0,0,2,5
2022-02-25,2,Potato,Okhla,27.49,30.89,0,0,0,2,5
2021-11-03,11,Sugar,INA Market,48.03,66.0,1,0,0,3,3
2021-12-15,12,Onion,INA Market,33.77,35.76,0,0,0,1,3
2024-11-19,11,Potato,Daryaganj,25.07,25.22,0,0,0,2,1
2022-06-29,6,Potato,Rohini,24.98,28.53,0,0,0,2,6
2025-04-19,4,Milk,Ghazipur,61.74,64.77,0,0,0,0,2
2021-11-15,11,Onion,Rohini,75.58,95.65,1,0,0,1,6
2025-11-30,11,Tomato,Azadpur,40.07,41.35,1,0,0,4,0
2024-02-07,2,Milk,Rohini,71.25,206.69,0,0,1,0,6
2024-09-25,9,Tomato,Azadpur,108.65,224.17,0,0,1,4,0
2021-02-04,2,Onion,Ghazipur,33.74,37.81,1,0,0,1,2
2022-09-29,9,Sugar,INA Market,41.22,46.41,0,0,0,3,3
2021-08-28,8,Sugar,Keshopur,46.01,52.16,0,0,0,3,4
2023-09-15,9,Potato,Rohini,23.94,25.07,0,0,0,2,6
2023-10-20,10,Milk,Rohini,71.84,73.98,0,0,0,0,6
